Keyword,Co-occurring Word,Frequency,Category
energy efficiency,over,11,Other
energy efficiency,which,23,Other
energy efficiency,for,40,Other
energy efficiency,that,33,Other
energy efficiency,proposed,25,Other
energy efficiency,sensor,20,Other
energy efficiency,applications,21,Other
energy efficiency,have,20,Other
energy efficiency,monitoring,26,Other
energy efficiency,nodes,11,Other
energy efficiency,and,40,Other
energy efficiency,performance,22,Other
energy efficiency,these,12,Other
energy efficiency,also,20,Other
energy efficiency,iot,15,Other
energy efficiency,algorithm,14,Other
energy efficiency,things,11,Other
energy efficiency,this,37,Other
energy efficiency,lifetime,12,Other
energy efficiency,however,11,Other
energy efficiency,energy,40,Other
energy efficiency,different,10,Other
energy efficiency,with,33,Other
energy efficiency,time,18,Other
energy efficiency,are,30,Other
energy efficiency,paper,26,Other
energy efficiency,systems,16,Other
energy efficiency,efficient,20,Other
energy efficiency,computing,11,Other
energy efficiency,transmission,15,Other
energy efficiency,healthcare,16,Other
energy efficiency,devices,15,Other
energy efficiency,rate,11,Other
energy efficiency,consumption,29,Other
energy efficiency,wearable,13,Other
energy efficiency,their,15,Other
energy efficiency,remote,22,Other
energy efficiency,author,10,Other
energy efficiency,terms,12,Other
energy efficiency,based,25,Other
energy efficiency,from,20,Other
energy efficiency,several,10,Other
energy efficiency,services,12,Other
energy efficiency,ieee,13,Other
energy efficiency,use,11,Other
energy efficiency,body,15,Other
energy efficiency,can,16,Other
energy efficiency,system,13,Other
energy efficiency,area,11,Other
energy efficiency,sensing,10,Other
energy efficiency,show,20,Other
energy efficiency,sensors,13,Other
energy efficiency,human,10,Other
energy efficiency,compared,14,Other
energy efficiency,our,13,Other
energy efficiency,smart,10,Other
energy efficiency,both,10,Other
energy efficiency,required,10,Other
energy efficiency,designed,14,Other
energy efficiency,processing,11,Other
energy efficiency,experimental,13,Other
energy efficiency,novel,10,Other
energy efficiency,number,13,Other
energy efficiency,battery,10,Other
energy efficiency,considering,12,Other
energy efficiency,low,12,Other
energy efficiency,node,11,Other
energy efficiency,provide,11,Other
convolutional neural network,are,15,Other
convolutional neural network,network,17,Other
convolutional neural network,data,14,Other
convolutional neural network,such,11,Other
convolutional neural network,neural,17,Other
convolutional neural network,model,10,Other
convolutional neural network,from,15,Other
convolutional neural network,accuracy,11,Other
convolutional neural network,for,17,Other
convolutional neural network,learning,11,Other
convolutional neural network,and,17,Other
convolutional neural network,used,11,Other
convolutional neural network,machine,10,Other
convolutional neural network,use,13,Other
convolutional neural network,convolutional,17,Other
convolutional neural network,this,17,Other
convolutional neural network,using,11,Other
convolutional neural network,recognition,11,Other
convolutional neural network,based,11,Other
convolutional neural network,that,13,Other
convolutional neural network,with,13,Other
convolutional neural network,results,11,Other
convolutional neural network,proposed,10,Other
convolutional neural network,which,10,Other
patient engagement,are,10,Other
patient engagement,patient,13,Other
patient engagement,from,11,Other
patient engagement,for,13,Other
patient engagement,that,11,Other
patient engagement,and,13,Other
patient engagement,methods,10,Other
patient engagement,with,13,Other
patient engagement,engagement,13,Other
telecare,are,18,Other
telecare,design,11,Other
telecare,study,16,Other
telecare,more,15,Other
telecare,can,13,Other
telecare,how,12,Other
telecare,for,21,Other
telecare,that,18,Other
telecare,and,22,Other
telecare,these,12,Other
telecare,services,11,Other
telecare,this,20,Other
telecare,technologies,10,Other
telecare,technology,11,Other
telecare,were,11,Other
telecare,use,19,Other
telecare,with,16,Other
telecare,care,12,Other
telecare,from,13,Other
telecare,which,15,Other
telecare,effectiveness,10,Other
telecare,used,12,Other
telecare,paper,12,Other
covid-19 pandemic,for,10,Other
covid-19 pandemic,pandemic,10,Other
covid-19 pandemic,and,10,Other
covid-19 pandemic,during,10,Other
fuzzy logic,based,10,Other
fuzzy logic,can,10,Other
fuzzy logic,for,14,Other
fuzzy logic,that,14,Other
fuzzy logic,applications,10,Other
fuzzy logic,system,11,Other
fuzzy logic,logic,16,Other
fuzzy logic,and,16,Other
fuzzy logic,this,14,Other
fuzzy logic,using,10,Other
fuzzy logic,with,12,Other
fuzzy logic,fuzzy,16,Other
fuzzy logic,are,12,Other
fuzzy logic,proposed,11,Other
fuzzy logic,results,12,Other
fuzzy logic,significant,10,Other
fuzzy logic,simulation,10,Other
rural,and,10,Other
rural,with,10,Other
fpga,for,10,Other
fpga,and,10,Other
fpga,with,10,Other
mobile devices,usability,10,usability
mobile devices,are,17,Other
mobile devices,such,14,Other
mobile devices,user,13,Other
mobile devices,devices,24,Other
mobile devices,which,12,Other
mobile devices,for,22,Other
mobile devices,that,18,Other
mobile devices,mobile,24,Other
mobile devices,and,24,Other
mobile devices,these,17,Other
mobile devices,this,22,Other
mobile devices,research,10,Other
mobile devices,results,14,Other
mobile devices,through,11,Other
mobile devices,model,10,Other
mobile devices,between,10,Other
mobile devices,information,11,Other
mobile devices,can,17,Other
mobile devices,their,13,Other
mobile devices,used,11,Other
mobile devices,use,16,Other
mobile devices,with,21,Other
mobile devices,computing,10,Other
mobile devices,data,16,Other
mobile devices,paper,12,Other
svm,data,10,Other
svm,for,10,Other
svm,and,10,Other
app,was,14,Other
app,results,14,Other
app,study,11,Other
app,from,10,Other
app,information,14,Other
app,can,12,Other
app,for,16,Other
app,that,21,Other
app,mobile,10,Other
app,and,21,Other
app,these,12,Other
app,their,11,Other
app,used,14,Other
app,patients,10,Other
app,developed,12,Other
app,use,17,Other
app,this,16,Other
app,using,13,Other
app,with,18,Other
app,support,11,Other
app,has,10,Other
app,were,15,Other
app,mhealth,13,Other
app,methods,10,Other
app,are,11,Other
app,data,10,Other
satisfaction,results,10,Other
satisfaction,study,11,Other
satisfaction,and,13,Other
satisfaction,their,12,Other
satisfaction,this,12,Other
satisfaction,with,12,Other
satisfaction,were,10,Other
contact tracing,are,14,Other
contact tracing,were,11,Other
contact tracing,data,11,Other
contact tracing,study,10,Other
contact tracing,contact,16,Other
contact tracing,for,16,Other
contact tracing,that,13,Other
contact tracing,privacy,10,ethical consideration
contact tracing,tracing,16,Other
contact tracing,mobile,10,Other
contact tracing,and,16,Other
contact tracing,this,13,Other
contact tracing,apps,11,Other
contact tracing,using,11,Other
contact tracing,with,11,Other
contact tracing,use,15,Other
contact tracing,public,12,Other
contact tracing,applications,10,Other
safety,for,10,Other
safety,and,10,Other
safety,this,10,Other
safety,with,10,Other
safety,care,10,Other
adolescents,study,11,Other
adolescents,from,10,Other
adolescents,for,12,Other
adolescents,and,12,Other
adolescents,their,12,Other
adolescents,use,11,Other
adolescents,this,11,Other
adolescents,with,12,Other
co-design,study,11,Other
co-design,for,12,Other
co-design,and,12,Other
co-design,this,12,Other
co-design,with,10,Other
co-design,care,10,Other
application,for,10,Other
application,and,11,Other
information technology,are,17,Other
information technology,systems,15,Other
information technology,healthcare,18,Other
information technology,more,12,Other
information technology,from,14,Other
information technology,between,10,Other
information technology,information,29,Other
information technology,can,15,Other
information technology,for,26,Other
information technology,and,29,Other
information technology,process,11,Other
information technology,this,25,Other
information technology,research,14,Other
information technology,with,18,Other
information technology,care,11,Other
information technology,technology,29,Other
information technology,improving,10,Other
information technology,was,10,Other
information technology,significant,11,Other
information technology,study,16,Other
information technology,which,11,Other
information technology,electronic,14,Other
information technology,system,16,Other
information technology,has,11,Other
information technology,medical,15,Other
information technology,hospitals,11,Other
information technology,use,23,Other
information technology,that,20,Other
information technology,such,11,Other
information technology,also,12,Other
information technology,future,10,Other
information technology,services,12,Other
anxiety,support,13,Other
anxiety,participants,10,Other
anxiety,from,11,Other
anxiety,can,10,Other
anxiety,for,20,Other
anxiety,that,15,Other
anxiety,and,20,Other
anxiety,app,10,Other
anxiety,this,20,Other
anxiety,using,10,Other
anxiety,mental,15,Other
anxiety,with,19,Other
anxiety,depression,18,Other
anxiety,results,11,Other
anxiety,who,11,Other
anxiety,use,18,Other
anxiety,were,12,Other
anxiety,study,14,Other
anxiety,used,12,Other
anxiety,was,11,Other
anxiety,their,13,Other
anxiety,analysis,10,Other
obesity,intervention,10,Other
obesity,study,18,Other
obesity,physical,14,Other
obesity,for,21,Other
obesity,that,21,Other
obesity,and,27,Other
obesity,their,12,Other
obesity,activity,12,Other
obesity,patients,10,Other
obesity,application,13,Other
obesity,app,12,Other
obesity,weight,13,Other
obesity,use,20,Other
obesity,our,11,Other
obesity,this,22,Other
obesity,with,24,Other
obesity,are,13,Other
obesity,data,15,Other
obesity,first,10,Other
obesity,background,12,Other
obesity,these,11,Other
obesity,author,14,Other
obesity,methods,16,Other
obesity,was,10,Other
obesity,results,16,Other
obesity,has,13,Other
obesity,mhealth,13,Other
obesity,from,16,Other
obesity,improve,10,Other
obesity,mobile,13,Other
obesity,however,10,Other
obesity,smartphone,11,Other
obesity,between,13,Other
obesity,conclusions,13,Other
obesity,using,20,Other
obesity,not,11,Other
obesity,can,11,Other
obesity,have,11,Other
obesity,two,10,Other
mixed methods,for,13,Other
mixed methods,and,14,Other
mixed methods,use,11,Other
mixed methods,using,10,Other
mixed methods,mixed,14,Other
mixed methods,methods,14,Other
mixed methods,with,11,Other
mixed methods,that,11,Other
teleconsultation,and,11,Other
teleconsultation,this,11,Other
teleconsultation,that,10,Other
psychology,were,11,Other
psychology,for,11,Other
psychology,and,11,Other
psychology,this,10,Other
psychology,with,11,Other
barriers,was,11,Other
barriers,results,11,Other
barriers,were,11,Other
barriers,study,10,Other
barriers,from,10,Other
barriers,for,13,Other
barriers,and,14,Other
barriers,use,11,Other
barriers,this,13,Other
barriers,identified,10,Other
barriers,that,12,Other
digital technology,and,12,Other
digital technology,technology,12,Other
digital technology,digital,12,Other
digital technology,for,11,Other
digital technology,with,10,Other
medication adherence,medication,13,Other
medication adherence,that,10,Other
medication adherence,and,13,Other
medication adherence,patients,10,Other
medication adherence,use,12,Other
medication adherence,this,12,Other
medication adherence,adherence,13,Other
medication adherence,were,10,Other
medication adherence,for,11,Other
human factors,for,12,Other
human factors,that,12,Other
human factors,and,12,Other
human factors,human,12,Other
human factors,factors,12,Other
human factors,with,12,Other
human factors,design,10,Other
