Keyword,Co-occurring Word,Frequency
biometrics,different,17
biometrics,analysis,14
biometrics,be,20
biometrics,attacks,16
biometrics,secure,18
biometrics,data,18
biometrics,user,13
biometrics,from,16
biometrics,authors,10
biometrics,paper,18
biometrics,therefore,10
biometrics,provide,11
biometrics,or,17
biometrics,applications,16
biometrics,its,12
biometrics,can,15
biometrics,electronic,10
lossless compression,is,10
lossless compression,the,10
lossless compression,of,10
lossless compression,to,10
lossless compression,in,10
lossless compression,compression,10
lossless compression,and,10
lossless compression,telemedicine,10
lossless compression,lossless,10
visualization,on,10
visualization,is,12
visualization,the,12
visualization,of,12
visualization,to,12
visualization,for,12
visualization,that,11
visualization,in,12
visualization,and,12
visualization,use,12
visualization,this,10
visualization,we,11
visualization,with,11
visualization,an,10
compressed sensing,sensing,12
compressed sensing,is,12
compressed sensing,the,12
compressed sensing,of,12
compressed sensing,to,12
compressed sensing,signal,11
compressed sensing,for,12
compressed sensing,that,12
compressed sensing,in,12
compressed sensing,and,12
compressed sensing,this,12
compressed sensing,compressed,12
compressed sensing,reconstruction,10
compressed sensing,with,11
compressed sensing,an,10
compressed sensing,wireless,10
compressed sensing,cs,10
accelerometer,method,10
accelerometer,on,14
accelerometer,data,12
accelerometer,is,14
accelerometer,the,16
accelerometer,of,16
accelerometer,to,16
accelerometer,which,11
accelerometer,for,14
accelerometer,in,16
accelerometer,proposed,11
accelerometer,and,16
accelerometer,high,10
accelerometer,use,12
accelerometer,this,16
accelerometer,using,14
accelerometer,with,15
accelerometer,by,10
accelerometer,an,10
accelerometer,based,11
accelerometer,that,13
accelerometer,techniques,10
gdpr,on,10
gdpr,data,13
gdpr,is,11
gdpr,the,13
gdpr,of,13
gdpr,to,13
gdpr,in,13
gdpr,privacy,11
gdpr,as,10
gdpr,regulation,11
gdpr,and,13
gdpr,use,13
gdpr,this,13
gdpr,health,13
gdpr,protection,10
gdpr,for,10
gdpr,we,10
gdpr,general,10
gdpr,are,10
gdpr,also,10
ambient assisted living,ambient,10
ambient assisted living,data,10
ambient assisted living,is,10
ambient assisted living,assisted,10
ambient assisted living,the,10
ambient assisted living,of,10
ambient assisted living,living,10
ambient assisted living,to,10
ambient assisted living,for,10
ambient assisted living,in,10
ambient assisted living,and,10
primary care,interviews,11
primary care,was,15
primary care,an,12
primary care,results,18
primary care,were,17
primary care,on,14
primary care,patient,13
primary care,study,18
primary care,the,20
primary care,of,20
primary care,to,20
primary care,for,18
primary care,that,17
primary care,in,20
primary care,improve,10
primary care,and,20
primary care,we,11
primary care,patients,10
primary care,primary,20
primary care,use,20
primary care,this,16
primary care,or,11
primary care,clinical,11
primary care,methods,18
primary care,with,20
primary care,care,20
primary care,be,13
primary care,by,13
primary care,it,10
primary care,not,11
primary care,as,11
primary care,background,12
primary care,used,10
primary care,author,15
primary care,using,13
primary care,health,16
primary care,is,12
primary care,conclusions,10
primary care,their,12
primary care,help,11
primary care,can,13
user interface,is,10
user interface,user,10
user interface,the,10
user interface,of,10
user interface,to,10
user interface,in,10
user interface,and,10
user interface,this,10
user interface,interface,10
patient monitoring,an,10
patient monitoring,are,15
patient monitoring,has,10
patient monitoring,on,11
patient monitoring,patient,18
patient monitoring,data,12
patient monitoring,systems,12
patient monitoring,is,16
patient monitoring,medical,10
patient monitoring,the,18
patient monitoring,of,18
patient monitoring,to,18
patient monitoring,for,18
patient monitoring,that,18
patient monitoring,in,18
patient monitoring,monitoring,18
patient monitoring,and,18
patient monitoring,these,11
patient monitoring,we,12
patient monitoring,patients,13
patient monitoring,use,13
patient monitoring,this,14
patient monitoring,with,13
patient monitoring,health,16
patient monitoring,can,11
patient monitoring,which,10
patient monitoring,as,11
patient monitoring,or,11
patient monitoring,clinical,10
patient monitoring,be,12
reliability,an,14
reliability,are,11
reliability,has,13
reliability,on,14
reliability,data,13
reliability,is,14
reliability,it,13
reliability,from,11
reliability,the,20
reliability,of,20
reliability,to,20
reliability,for,20
reliability,that,13
reliability,in,20
reliability,and,20
reliability,we,13
reliability,their,10
reliability,use,17
reliability,this,20
reliability,using,11
reliability,with,17
reliability,health,11
reliability,by,16
reliability,be,15
reliability,can,11
reliability,proposed,10
reliability,as,10
reliability,based,10
reliability,results,12
privacy preservation,preservation,12
privacy preservation,is,10
privacy preservation,medical,10
privacy preservation,the,12
privacy preservation,of,12
privacy preservation,to,12
privacy preservation,for,12
privacy preservation,that,11
privacy preservation,in,12
privacy preservation,privacy,12
privacy preservation,and,12
privacy preservation,we,10
privacy preservation,this,11
privacy preservation,with,12
clustering,on,11
clustering,data,13
clustering,is,14
clustering,the,15
clustering,of,15
clustering,to,15
clustering,for,13
clustering,that,13
clustering,in,15
clustering,and,15
clustering,this,15
clustering,an,12
clustering,are,11
clustering,we,11
clustering,by,12
energy efficiency,parameters,13
energy efficiency,wireless,19
energy efficiency,results,32
energy efficiency,efficiency,40
energy efficiency,has,14
energy efficiency,on,36
energy efficiency,network,27
energy efficiency,data,27
energy efficiency,been,12
energy efficiency,internet,12
energy efficiency,power,19
energy efficiency,through,13
energy efficiency,is,36
energy efficiency,simulation,10
energy efficiency,such,18
energy efficiency,it,18
energy efficiency,networks,15
energy efficiency,over,11
energy efficiency,the,40
energy efficiency,of,40
energy efficiency,to,40
energy efficiency,which,23
energy efficiency,for,40
energy efficiency,that,33
energy efficiency,in,40
energy efficiency,proposed,25
energy efficiency,sensor,20
energy efficiency,applications,21
energy efficiency,as,32
energy efficiency,have,20
energy efficiency,monitoring,26
energy efficiency,nodes,11
energy efficiency,and,40
energy efficiency,performance,22
energy efficiency,these,12
energy efficiency,also,20
energy efficiency,iot,15
energy efficiency,algorithm,14
energy efficiency,things,11
energy efficiency,this,37
energy efficiency,lifetime,12
energy efficiency,however,11
energy efficiency,energy,40
energy efficiency,different,10
energy efficiency,with,33
energy efficiency,time,18
energy efficiency,an,28
energy efficiency,are,30
energy efficiency,paper,26
energy efficiency,systems,16
energy efficiency,efficient,20
energy efficiency,computing,11
energy efficiency,transmission,15
energy efficiency,healthcare,16
energy efficiency,devices,15
energy efficiency,rate,11
energy efficiency,consumption,29
energy efficiency,wearable,13
energy efficiency,their,15
energy efficiency,remote,22
energy efficiency,author,10
energy efficiency,terms,12
energy efficiency,by,30
energy efficiency,based,25
energy efficiency,from,20
energy efficiency,several,10
energy efficiency,services,12
energy efficiency,ieee,13
energy efficiency,use,11
energy efficiency,or,14
energy efficiency,be,21
energy efficiency,body,15
energy efficiency,can,16
energy efficiency,system,13
energy efficiency,we,17
energy efficiency,area,11
energy efficiency,sensing,10
energy efficiency,show,20
energy efficiency,sensors,13
energy efficiency,human,10
energy efficiency,compared,14
energy efficiency,our,13
energy efficiency,smart,10
energy efficiency,both,10
energy efficiency,required,10
energy efficiency,health,16
energy efficiency,designed,14
energy efficiency,processing,11
energy efficiency,experimental,13
energy efficiency,novel,10
energy efficiency,number,13
energy efficiency,battery,10
energy efficiency,considering,12
energy efficiency,low,12
energy efficiency,node,11
energy efficiency,at,14
energy efficiency,provide,11
convolutional neural network,are,15
convolutional neural network,network,17
convolutional neural network,data,14
convolutional neural network,such,11
convolutional neural network,neural,17
convolutional neural network,model,10
convolutional neural network,from,15
convolutional neural network,the,17
convolutional neural network,accuracy,11
convolutional neural network,of,17
convolutional neural network,to,17
convolutional neural network,for,17
convolutional neural network,in,17
convolutional neural network,learning,11
convolutional neural network,as,12
convolutional neural network,and,17
convolutional neural network,used,11
convolutional neural network,machine,10
convolutional neural network,use,13
convolutional neural network,convolutional,17
convolutional neural network,this,17
convolutional neural network,using,11
convolutional neural network,recognition,11
convolutional neural network,by,11
convolutional neural network,an,14
convolutional neural network,on,16
convolutional neural network,is,16
convolutional neural network,based,11
convolutional neural network,that,13
convolutional neural network,with,13
convolutional neural network,results,11
convolutional neural network,proposed,10
convolutional neural network,which,10
patient engagement,are,10
patient engagement,patient,13
patient engagement,is,11
patient engagement,from,11
patient engagement,the,13
patient engagement,of,13
patient engagement,to,13
patient engagement,for,13
patient engagement,that,11
patient engagement,in,13
patient engagement,and,13
patient engagement,methods,10
patient engagement,with,13
patient engagement,health,13
patient engagement,engagement,13
telecare,an,16
telecare,are,18
telecare,on,19
telecare,design,11
telecare,is,19
telecare,study,16
telecare,more,15
telecare,the,22
telecare,of,22
telecare,can,13
telecare,to,22
telecare,how,12
telecare,for,21
telecare,that,18
telecare,in,22
telecare,as,17
telecare,and,22
telecare,these,12
telecare,services,11
telecare,this,20
telecare,technologies,10
telecare,be,11
telecare,technology,11
telecare,by,19
telecare,were,11
telecare,use,19
telecare,with,16
telecare,care,12
telecare,from,13
telecare,which,15
telecare,effectiveness,10
telecare,used,12
telecare,or,10
telecare,paper,12
covid-19 pandemic,the,10
covid-19 pandemic,of,10
covid-19 pandemic,to,10
covid-19 pandemic,for,10
covid-19 pandemic,pandemic,10
covid-19 pandemic,and,10
covid-19 pandemic,during,10
fuzzy logic,is,12
fuzzy logic,based,10
fuzzy logic,the,16
fuzzy logic,of,16
fuzzy logic,can,10
fuzzy logic,to,16
